id,host_id,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,last_review_year,last_review_month,last_review_day,last_review_dayofyear,last_review_dayofweek
35832561,20788222,Manhattan,40.81216,-73.95036,Private room,150,1,1,1,1,59,2019,6,23,174,1
23859834,11274299,Manhattan,40.72603,-73.98369,Private room,149,3,1,0.06,2,0,2018,3,25,84,1
19414323,10457196,Queens,40.70234,-73.90815,Private room,49,6,12,0.49,11,65,2019,5,20,140,2
33431978,251852817,Manhattan,40.79885,-73.94304,Shared room,45,1,14,4.16,7,83,2019,6,25,176,3
24784400,24373940,Queens,40.75503,-73.89607,Entire home/apt,109,60,0,0.16,1,365,2018,11,1,349,2
19049956,132967604,Brooklyn,40.66593,-73.95535,Private room,45,8,3,0.12,1,0,2017,7,31,212,2
17532802,118913632,Brooklyn,40.64028,-74.01262,Entire home/apt,100,7,0,0.07,1,0,2018,8,1,3,3
6345728,13275837,Manhattan,40.73109,-73.99411,Entire home/apt,190,3,7,0.15,1,0,2017,4,10,100,2
9546994,45595980,Manhattan,40.76866,-73.96562,Entire home/apt,130,30,10,0.41,12,13,2019,1,7,7,2
35881797,269893009,Brooklyn,40.63294,-74.0273,Entire home/apt,595,1,4,4,1,57,2019,7,7,188,1
36382761,6948761,Brooklyn,40.68807,-73.96572,Entire home/apt,400,5,0,1,1,13,2019,1,1,184,2
15182306,96301426,Brooklyn,40.65714,-73.95,Private room,50,2,2,0.17,1,0,2018,8,23,235,5
3629580,18289867,Manhattan,40.79032,-73.94523,Private room,55,1,3,0.05,1,0,2014,8,27,239,4
30739597,14841940,Brooklyn,40.69752,-73.92069,Private room,48,3,13,2.05,1,34,2019,6,18,169,3
17626236,54637605,Queens,40.702,-73.89768,Entire home/apt,110,3,10,0.37,1,16,2019,5,28,148,3
29455324,92657816,Manhattan,40.80413,-73.96416,Entire home/apt,239,2,9,1.04,2,154,2019,4,8,98,2
28046851,211860521,Queens,40.72908,-73.72778,Private room,105,3,7,0.76,2,343,2019,5,31,151,6
21960412,160318374,Brooklyn,40.67871,-73.92678,Entire home/apt,103,30,47,3.2,2,105,2019,5,10,130,6
13055236,72280483,Manhattan,40.74688,-73.97813,Entire home/apt,125,2,100,2.63,1,34,2019,6,17,168,2
24713329,186791133,Brooklyn,40.66061,-73.96209,Entire home/apt,78,3,53,3.77,1,74,2019,6,13,164,5
34509926,121861644,Manhattan,40.70719,-74.00664,Entire home/apt,215,3,2,0.98,1,14,2019,5,24,144,6
34938932,263272705,Queens,40.75659,-73.93108,Entire home/apt,275,2,1,1,1,266,2019,7,4,185,5
28911697,70230403,Brooklyn,40.69677,-73.92688,Private room,57,1,1,0.12,1,0,2018,10,22,295,2
13394,52335,Brooklyn,40.69142,-73.97376,Private room,80,3,135,1.16,2,192,2019,6,17,168,2
36344347,119005168,Manhattan,40.75982,-73.98662,Entire home/apt,400,2,0,1,1,3,2018,6,23,364,1
19720270,12293403,Manhattan,40.81113,-73.94113,Entire home/apt,150,2,21,0.89,2,157,2019,2,24,55,1
21239054,11369083,Brooklyn,40.68611,-73.99877,Entire home/apt,115,2,2,0.1,1,0,2017,12,16,350,7
23961333,180180858,Brooklyn,40.67841,-73.94353,Entire home/apt,180,5,7,0.65,1,35,2019,5,29,149,4
22309568,162546695,Queens,40.72946,-73.86277,Private room,100,1,0,1.23,1,83,2019,6,1,153,1
16312490,3240340,Manhattan,40.80392,-73.95642,Private room,55,2,7,0.23,1,0,2018,3,20,79,3
1226176,6688471,Brooklyn,40.69652,-73.93548,Private room,60,3,13,0.22,1,294,2019,5,15,135,4
31688794,24618314,Brooklyn,40.68638,-73.95442,Entire home/apt,56,3,2,0.36,1,0,2019,2,18,49,2
16374392,16949541,Brooklyn,40.71372,-73.96232,Entire home/apt,120,4,9,0.42,2,291,2019,1,6,6,1
26604063,199946021,Manhattan,40.79972,-73.96281,Private room,76,1,76,6.28,3,16,2019,6,16,167,1
18699576,14885787,Brooklyn,40.71869,-73.95358,Entire home/apt,150,2,2,0.08,1,0,2017,7,23,204,1
34337153,34209884,Brooklyn,40.68746,-73.91254,Private room,49,3,1,0.75,1,158,2019,5,31,151,6
233638,1012895,Queens,40.70163,-73.90867,Private room,55,1,19,0.25,1,311,2018,7,31,212,3
19608383,17555570,Brooklyn,40.66895,-73.9235,Private room,53,1,88,3.59,12,61,2019,6,26,177,4
13278181,6671270,Brooklyn,40.69304,-73.99328,Entire home/apt,250,7,5,0.14,1,0,2017,8,24,236,5
7821813,1249116,Brooklyn,40.72971,-73.95834,Private room,135,7,2,0.04,1,0,2015,9,18,261,6
15095808,85202728,Queens,40.72468,-73.76681,Private room,239,3,11,0.52,1,135,2019,6,30,181,1
34126672,161061302,Manhattan,40.80244,-73.96592,Shared room,50,1,1,0.48,2,363,2019,5,8,128,4
29136920,87786261,Brooklyn,40.66238,-73.98742,Entire home/apt,179,2,9,1.03,5,152,2019,6,23,174,1
23664324,9638130,Brooklyn,40.71198,-73.94932,Private room,100,4,0,0.13,1,89,2018,11,1,335,3
16273143,85938655,Manhattan,40.7625,-73.98802,Entire home/apt,250,3,31,1.14,2,295,2019,6,23,174,1
7385692,38404959,Queens,40.77742,-73.90965,Private room,85,3,3,0.06,2,163,2018,9,5,248,4
33115218,10530947,Manhattan,40.72047,-73.97998,Entire home/apt,120,4,1,0.26,1,0,2019,3,17,76,1
30198386,226769067,Queens,40.75982,-73.80629,Entire home/apt,59,1,32,4.62,1,24,2019,7,4,185,5
31075624,3722715,Brooklyn,40.69162,-73.95435,Private room,80,2,9,1.48,2,0,2019,7,1,182,2
19619159,18776880,Manhattan,40.74118,-73.999,Entire home/apt,155,2,4,0.16,1,0,2017,10,23,296,2
30514043,137358866,Brooklyn,40.6907,-73.91157,Private room,40,30,0,1,103,269,2019,6,28,90,1
13526638,76182346,Manhattan,40.74584,-74.00279,Entire home/apt,225,14,0,0.09,1,0,2018,1,28,149,7
9127163,47546771,Queens,40.72402,-73.76828,Private room,79,3,4,0.31,1,180,2019,6,2,153,1
9857249,8033291,Brooklyn,40.68394,-73.94678,Entire home/apt,94,4,6,0.16,1,0,2017,6,20,171,3
7269771,16155254,Manhattan,40.7305,-73.98043,Entire home/apt,160,1,150,3.21,4,238,2019,6,1,152,7
13766690,13408910,Bronx,40.82948,-73.92364,Private room,82,4,0,0.04,2,0,2016,8,1,153,5
7823396,41190629,Brooklyn,40.66443,-73.94822,Entire home/apt,90,1,3,0.06,1,0,2015,10,12,285,2
848707,4241953,Queens,40.76,-73.81117,Private room,60,2,17,0.22,4,314,2018,10,7,280,1
14838808,43599290,Manhattan,40.72198,-74.00296,Private room,129,2,26,0.76,2,89,2019,5,22,142,4
15783719,59059294,Brooklyn,40.6378,-73.9696,Private room,65,4,7,0.22,1,0,2019,5,27,147,2
12683452,14933972,Brooklyn,40.67798,-73.93734,Private room,128,2,3,0.08,3,12,2016,10,11,285,3
5419405,1020326,Brooklyn,40.67757,-73.99617,Entire home/apt,150,7,1,0.02,1,0,2015,8,3,215,2
607891,893148,Manhattan,40.77471,-73.98261,Private room,120,20,107,1.29,1,144,2018,6,5,156,3
14015822,82805482,Brooklyn,40.65367,-73.94872,Private room,45,27,6,0.19,1,94,2019,1,27,27,1
2257080,3312524,Manhattan,40.75361,-73.99501,Entire home/apt,350,1,0,0.02,1,0,2014,1,14,51,2
34572976,224414117,Manhattan,40.75688,-73.99862,Private room,999,1,5,4.17,30,348,2019,7,2,183,3
34502284,18263672,Brooklyn,40.69243,-73.90741,Entire home/apt,100,2,3,1.73,1,35,2019,6,16,167,1
28908909,217909276,Brooklyn,40.68631,-73.97497,Entire home/apt,150,8,4,0.5,1,0,2019,6,1,152,7
30978169,2279677,Manhattan,40.80709,-73.95363,Private room,99,2,17,2.54,1,43,2019,7,7,188,1
5692492,3148473,Manhattan,40.83891,-73.93758,Private room,45,1,10,0.19,1,0,2016,9,4,248,1
16193259,105640471,Brooklyn,40.64052,-74.01539,Private room,48,1,10,0.71,8,240,2019,6,10,161,2
26668703,6354758,Brooklyn,40.67966,-74.00641,Private room,125,7,1,0.1,1,45,2018,9,1,244,7
9183131,872654,Manhattan,40.74406,-73.99287,Private room,139,1,3,0.07,1,0,2015,12,20,354,1
22550483,77526864,Manhattan,40.7498,-73.99623,Private room,88,1,5,1,1,158,2019,3,16,75,7
25776030,22463377,Manhattan,40.74907,-73.97818,Private room,120,1,52,4.26,3,40,2019,7,4,185,5
33710554,254107226,Manhattan,40.73593,-74.00438,Entire home/apt,260,3,2,1.03,1,10,2019,7,5,186,6
6239508,32384960,Brooklyn,40.68465,-73.8684,Entire home/apt,130,1,94,1.92,1,0,2019,6,23,174,1
21947959,7709326,Brooklyn,40.69513,-73.96245,Entire home/apt,90,3,0,0.39,1,0,2019,4,24,160,1
19212985,38655309,Manhattan,40.82953,-73.94283,Entire home/apt,72,3,28,1.15,1,0,2019,1,12,12,7
10067083,22217087,Manhattan,40.72321,-73.99532,Entire home/apt,175,3,12,0.28,1,0,2019,6,2,153,1
15678623,3137269,Brooklyn,40.67587,-73.93175,Entire home/apt,130,3,7,0.21,1,0,2017,5,8,128,2
21365714,154700793,Queens,40.70601,-73.73737,Entire home/apt,67,3,93,4.46,1,134,2019,6,29,180,7
22451363,164509613,Manhattan,40.80414,-73.96498,Entire home/apt,145,1,23,1.37,1,3,2019,7,5,186,6
22499295,1355958,Manhattan,40.72432,-73.98916,Private room,250,1,0,0.11,2,0,2018,6,18,297,1
19319,44263,Manhattan,40.7114,-73.98794,Private room,94,30,94,0.84,1,188,2019,4,8,98,2
17716523,41398005,Staten Island,40.59347,-74.06914,Entire home/apt,122,1,52,2,3,219,2019,6,23,174,1
21624567,70915198,Brooklyn,40.63435,-74.02939,Private room,100,1,3,0.21,1,179,2019,6,30,181,1
19949138,16596728,Brooklyn,40.68626,-74.00141,Entire home/apt,149,4,9,0.38,1,74,2019,6,26,177,4
641768,3206521,Manhattan,40.76206,-73.9998,Entire home/apt,263,30,11,0.13,2,33,2013,3,8,67,6
36035142,263336381,Manhattan,40.7836,-73.97511,Entire home/apt,135,30,0,1,1,44,2019,7,1,182,2
7002139,2720363,Brooklyn,40.68802,-73.91474,Private room,125,2,4,0.19,1,310,2019,6,1,152,7
13113906,72923241,Brooklyn,40.67073,-73.98719,Private room,109,3,68,1.97,1,213,2019,6,10,161,2
27507561,6344971,Manhattan,40.7444,-73.99604,Entire home/apt,240,2,8,0.71,1,0,2019,3,30,89,7
784124,3483450,Brooklyn,40.68176,-73.914,Entire home/apt,149,2,67,0.88,3,329,2019,7,6,187,7
24889615,188169807,Manhattan,40.80439,-73.96755,Entire home/apt,120,2,16,1.51,1,1,2019,7,7,188,1
25049405,189369825,Manhattan,40.71612,-74.01054,Entire home/apt,500,2,1,0.09,1,363,2018,7,30,211,2
27492948,207216690,Brooklyn,40.70098,-73.92135,Private room,75,1,37,3.34,1,294,2019,6,16,167,1
9048630,47212879,Manhattan,40.86703,-73.93007,Private room,75,3,1,0.03,1,89,2016,7,8,190,6
21635240,148018227,Brooklyn,40.65059,-73.9637,Private room,70,3,0,0.7,1,0,2019,6,2,91,7
14695540,12061634,Brooklyn,40.64737,-74.01357,Private room,47,2,60,1.71,1,4,2019,6,24,175,2
14629018,59503891,Queens,40.74829,-73.93253,Entire home/apt,100,2,1,0.03,1,0,2016,10,10,284,2
27385,72062,Manhattan,40.72555,-73.97965,Entire home/apt,225,1,115,1.05,4,299,2019,6,7,158,6
6676383,34943122,Brooklyn,40.68566,-73.95808,Entire home/apt,175,1,5,0.1,2,0,2017,12,29,363,6
30744543,35162102,Queens,40.72348,-73.75269,Entire home/apt,120,2,41,6.51,1,66,2019,6,20,171,5
21664152,124409689,Brooklyn,40.68423,-73.9526,Entire home/apt,110,4,38,1.91,1,309,2019,6,26,177,4
17516489,1273890,Manhattan,40.8513,-73.93681,Entire home/apt,185,30,7,0.26,2,331,2019,3,19,78,3
21205622,87397826,Queens,40.75608,-73.93048,Private room,110,4,5,0.24,2,0,2019,1,4,4,6
29464105,221934669,Manhattan,40.74945,-73.98762,Private room,119,1,58,6.72,2,0,2019,6,25,176,3
793590,2450605,Brooklyn,40.72034,-73.95669,Entire home/apt,225,1,0,0.03,1,0,2016,11,1,214,4
6686165,34995566,Queens,40.76177,-73.92627,Private room,44,28,14,0.39,1,275,2019,4,20,110,7
17849234,6945333,Manhattan,40.75538,-74.00441,Shared room,337,27,0,0.39,1,365,2019,4,27,105,2
12713289,25076118,Brooklyn,40.6367,-74.01516,Private room,80,3,4,0.11,1,0,2016,9,18,262,1
16517394,23970798,Manhattan,40.71265,-73.98711,Private room,52,14,4,0.61,1,0,2019,3,15,74,6
2632699,10384906,Brooklyn,40.63081,-73.99638,Private room,31,1,60,0.97,5,158,2019,4,1,91,2
9237142,11013791,Brooklyn,40.68864,-73.96154,Entire home/apt,100,30,4,0.11,1,0,2017,7,25,206,3
23105764,156948703,Queens,40.77074,-73.87342,Entire home/apt,257,1,95,6.51,6,341,2019,7,1,182,2
8256749,41514104,Brooklyn,40.6938,-73.92562,Entire home/apt,100,5,85,1.84,1,269,2019,6,15,166,7
1294973,7041410,Manhattan,40.79475,-73.976,Private room,140,5,90,1.37,1,16,2019,6,30,181,1
21844221,130623170,Brooklyn,40.68001,-73.97603,Entire home/apt,200,3,27,2.67,1,336,2019,6,24,175,2
2563440,8785876,Manhattan,40.8235,-73.95144,Private room,68,1,86,1.36,1,64,2019,6,10,161,2
12705303,3836868,Manhattan,40.77458,-73.95116,Entire home/apt,170,3,2,0.05,1,0,2016,9,19,263,2
17305490,4680813,Queens,40.76752,-73.9314,Entire home/apt,150,7,12,0.42,1,3,2019,5,31,151,6
7697256,17326743,Manhattan,40.78506,-73.97723,Private room,130,1,9,0.19,1,0,2016,3,30,90,4
15018646,64065593,Manhattan,40.75233,-73.97137,Private room,378,2,1,0.05,13,285,2017,9,22,265,6
8009332,37849636,Brooklyn,40.60991,-73.95677,Shared room,48,1,59,1.26,1,90,2019,7,5,186,6
811450,4267089,Brooklyn,40.68194,-73.92757,Private room,79,4,1,0.02,1,359,2015,1,2,2,6
6261890,32537024,Brooklyn,40.71234,-73.94085,Entire home/apt,100,30,63,1.25,1,321,2018,9,12,255,4
30156908,27636707,Manhattan,40.73389,-74.00646,Entire home/apt,285,3,12,1.76,5,313,2019,7,4,185,5
14928864,80957172,Manhattan,40.84606,-73.93325,Private room,129,5,0,0.13,1,365,2018,11,1,211,7
11192547,58274544,Brooklyn,40.67305,-73.94533,Private room,85,1,1,0.02,1,0,2016,2,13,44,7
4699123,11708876,Brooklyn,40.7114,-73.96293,Private room,90,1,0,0.02,1,0,2015,10,3,280,3
22942669,1398639,Brooklyn,40.6865,-73.93199,Private room,25,30,6,0.58,3,207,2019,5,31,151,6
19531805,57435629,Brooklyn,40.63955,-73.9807,Entire home/apt,80,2,1,0.04,1,0,2017,7,3,184,2
32398138,30283594,Manhattan,40.74378,-73.97356,Entire home/apt,239,29,0,0.21,121,364,2019,2,22,200,3
30393286,107434423,Manhattan,40.76046,-73.99685,Entire home/apt,416,30,0,1,232,335,2019,6,11,34,3
13238778,7550464,Brooklyn,40.70238,-73.92812,Private room,55,1,1,0.03,1,0,2016,6,7,159,3
239883,136962,Brooklyn,40.68501,-73.97019,Private room,85,5,124,1.32,1,69,2019,5,25,145,7
23131354,109719378,Brooklyn,40.66186,-73.99505,Entire home/apt,120,1,59,3.69,1,22,2019,6,27,178,5
34084341,5325719,Manhattan,40.80181,-73.96683,Entire home/apt,450,5,8,4.29,1,123,2019,6,28,179,6
80684,417504,Brooklyn,40.73776,-73.95327,Private room,349,3,8,0.09,28,60,2016,3,27,87,1
15778177,39890192,Manhattan,40.76399,-73.98971,Entire home/apt,160,45,16,0.52,12,345,2019,5,10,130,6
23035859,113805886,Manhattan,40.77847,-73.95162,Entire home/apt,350,31,1,0.18,33,327,2019,1,25,25,6
3624653,6472334,Brooklyn,40.71286,-73.96244,Private room,69,2,11,0.18,2,0,2016,4,29,120,6
22432497,164303137,Brooklyn,40.69455,-73.93445,Private room,34,4,35,2.36,2,5,2019,5,25,145,7
1937226,8826175,Manhattan,40.80874,-73.94756,Entire home/apt,174,3,177,2.62,3,165,2019,6,11,162,3
35934191,8285778,Manhattan,40.7687,-73.98927,Entire home/apt,179,2,0,1,1,12,2019,6,23,174,1
16353851,14808512,Brooklyn,40.71809,-73.95383,Entire home/apt,170,3,2,0.07,1,0,2018,1,1,1,2
33942313,345087,Manhattan,40.82185,-73.9413,Private room,99,2,1,0.42,1,359,2019,4,28,118,1
9080286,47353889,Brooklyn,40.67939,-73.97126,Private room,75,4,40,0.89,1,0,2016,9,30,274,6
18823774,113805886,Manhattan,40.77896,-73.95146,Entire home/apt,160,31,6,0.29,33,338,2019,1,1,1,3
9716437,956269,Manhattan,40.73725,-73.98439,Entire home/apt,195,3,19,0.43,1,34,2019,6,21,172,6
17556208,5524401,Manhattan,40.82288,-73.95254,Private room,63,7,21,0.75,1,0,2019,4,28,118,1
16709467,4359511,Brooklyn,40.69089,-73.95854,Entire home/apt,206,2,13,1.25,1,116,2019,7,2,183,3
22527937,10022878,Manhattan,40.76256,-73.98935,Private room,65,3,15,0.88,1,31,2019,7,6,187,7
13389756,6574489,Brooklyn,40.71769,-73.95275,Private room,95,2,9,0.24,1,0,2017,3,16,75,5
1583335,117236,Manhattan,40.73078,-74.0104,Entire home/apt,350,4,9,0.14,1,13,2018,6,11,162,2
3083197,15688520,Manhattan,40.72592,-73.97991,Entire home/apt,950,3,42,0.69,2,34,2019,6,10,161,2
5816145,29650513,Brooklyn,40.69454,-73.96198,Private room,90,30,47,0.91,6,297,2019,3,13,72,4
29756773,223869982,Brooklyn,40.69495,-73.93509,Private room,100,7,0,0.53,1,0,2019,3,8,103,6
36072357,271354975,Brooklyn,40.68323,-73.94694,Private room,170,2,0,1,1,164,2019,6,23,176,1
9733227,4396337,Brooklyn,40.71964,-73.95538,Entire home/apt,159,28,4,0.1,1,0,2018,4,30,120,2
21741106,64609445,Brooklyn,40.69479,-73.96812,Entire home/apt,43,3,7,0.38,2,0,2018,8,8,220,4
18913001,45777549,Manhattan,40.86739,-73.92,Entire home/apt,78,4,7,0.29,1,0,2018,7,8,189,1
19359445,135680128,Bronx,40.90391,-73.85312,Entire home/apt,120,2,34,1.42,1,77,2019,6,22,173,7
31283904,230061564,Manhattan,40.72846,-73.98457,Entire home/apt,399,1,10,1.67,1,332,2019,6,30,181,1
35005670,219517861,Manhattan,40.76307,-73.96295,Entire home/apt,184,29,0,1,327,335,2019,6,2,182,3
25666271,190921808,Manhattan,40.75374,-73.99517,Private room,70,7,8,0.73,47,310,2019,1,8,8,3
21190746,6429030,Brooklyn,40.7257,-73.95606,Private room,100,1,2,0.11,1,0,2018,1,1,1,2
11552402,60990988,Manhattan,40.81032,-73.95415,Entire home/apt,90,2,198,4.87,1,39,2019,6,19,170,4
28585119,172741,Brooklyn,40.66089,-73.9625,Private room,70,1,5,1.06,1,37,2019,5,27,147,2
3122636,4025280,Manhattan,40.78276,-73.95299,Entire home/apt,250,5,22,0.36,1,7,2019,4,26,116,6
23746801,172544686,Manhattan,40.77606,-73.97803,Private room,219,1,0,0.13,4,269,2018,6,17,44,1
29775040,149929,Brooklyn,40.69083,-73.97301,Entire home/apt,135,5,21,2.7,5,206,2019,6,30,181,1
3924092,13135873,Manhattan,40.77595,-73.97966,Entire home/apt,225,7,26,0.68,1,85,2019,5,23,143,5
34770571,28295132,Brooklyn,40.67369,-73.94931,Private room,60,3,1,0.61,1,0,2019,5,21,141,3
836720,4372934,Queens,40.78417,-73.83875,Entire home/apt,400,2,47,0.61,1,361,2019,6,11,162,3
10088464,51764491,Manhattan,40.73076,-73.98374,Private room,65,2,4,0.09,1,0,2016,2,1,32,2
31902,137292,Brooklyn,40.63188,-73.93248,Private room,77,2,2,0.02,1,178,2019,1,1,1,3
9427331,48870194,Brooklyn,40.70505,-73.92239,Entire home/apt,108,2,4,0.09,1,0,2016,7,1,183,6
4921548,25237492,Manhattan,40.7813,-73.98319,Entire home/apt,205,30,20,0.38,34,274,2018,12,27,361,5
32683422,244370442,Manhattan,40.75861,-73.98683,Private room,379,1,10,4.55,7,353,2019,6,12,163,4
17269114,11612872,Brooklyn,40.73643,-73.95495,Private room,53,2,78,2.68,3,14,2019,6,7,158,6
28427324,214141672,Queens,40.76466,-73.92731,Private room,120,1,1,0.1,1,362,2018,9,19,262,4
31982293,720974,Brooklyn,40.6895,-73.95886,Entire home/apt,120,4,13,3.28,1,13,2019,7,7,188,1
21094894,11855071,Manhattan,40.76842,-73.99109,Entire home/apt,273,1,46,2.19,1,166,2019,6,9,160,1
20192860,103488282,Queens,40.74555,-73.92139,Private room,98,1,106,4.54,5,123,2019,6,12,163,4
34255740,141713689,Manhattan,40.74475,-74.00108,Entire home/apt,134,7,3,2.65,1,13,2019,6,23,174,1
21326923,75059797,Queens,40.74652,-73.82873,Private room,40,3,3,3,1,66,2019,7,8,189,2
33611142,139724098,Manhattan,40.76091,-73.99126,Entire home/apt,299,4,16,5.45,1,59,2019,6,26,177,4
1356710,4783987,Manhattan,40.72758,-73.97762,Private room,199,1,141,4.51,1,130,2019,6,27,178,5
12791778,17239096,Brooklyn,40.71262,-73.94466,Private room,100,2,6,0.28,1,0,2018,2,19,50,2
21213799,63417081,Manhattan,40.82332,-73.94426,Private room,45,30,2,0.1,8,261,2018,12,31,365,2
32963218,19980949,Brooklyn,40.7262,-73.95077,Entire home/apt,120,5,0,1,1,160,2019,7,1,182,2
16314114,29533851,Manhattan,40.72954,-73.98303,Private room,85,2,57,2.36,1,56,2019,6,19,170,4
14181211,1540903,Queens,40.77487,-73.91196,Entire home/apt,120,1,237,6.62,1,71,2019,6,26,177,4
11587722,5099080,Manhattan,40.79795,-73.96156,Entire home/apt,299,4,7,0.19,1,0,2017,9,15,258,6
35487942,1616218,Manhattan,40.7132,-73.99103,Entire home/apt,165,3,0,1,1,71,2019,6,29,177,7
21217698,6958919,Manhattan,40.81373,-73.96013,Private room,50,1,0,1.01,1,0,2019,6,29,119,7
16015053,8872284,Brooklyn,40.71304,-73.96381,Entire home/apt,149,1,120,3.75,1,329,2019,6,16,167,1
24559347,73079322,Manhattan,40.84365,-73.93982,Private room,45,3,1,0.17,1,5,2019,1,9,9,4
26895166,202318295,Manhattan,40.79424,-73.9429,Private room,50,5,4,0.39,1,32,2019,6,22,173,7
36176586,272080566,Queens,40.7348,-73.86906,Entire home/apt,199,2,0,1,1,157,2019,6,30,181,1
7725075,40591396,Queens,40.74229,-73.95427,Private room,70,1,5,0.1,1,0,2015,10,11,284,1
8254405,26856159,Manhattan,40.82205,-73.9467,Private room,42,1,161,3.46,3,259,2019,6,17,168,2
30111883,224074972,Brooklyn,40.69356,-73.94537,Private room,80,2,16,2.17,4,3,2019,6,17,168,2
26600090,158922261,Queens,40.75697,-73.91314,Private room,51,2,34,2.97,3,167,2019,6,27,178,5
2298373,10149317,Queens,40.72988,-73.85773,Entire home/apt,88,3,33,0.77,5,262,2019,4,20,110,7
4726941,724633,Manhattan,40.72325,-74.00991,Entire home/apt,1000,2,6,0.25,1,19,2018,3,14,73,4
33113990,2919299,Manhattan,40.75024,-74.00213,Entire home/apt,175,4,3,1.11,1,15,2019,6,9,160,1
32403617,79729447,Bronx,40.8149,-73.81545,Entire home/apt,125,3,1,1,1,365,2019,6,9,160,1
9377185,1021134,Brooklyn,40.7069,-73.96833,Private room,60,2,1,0.03,1,0,2016,8,8,221,2
33664163,199833548,Queens,40.70579,-73.81001,Shared room,30,1,10,4.05,9,361,2019,6,11,162,3
5430560,15402737,Manhattan,40.7717,-73.98759,Private room,140,1,2,0.04,1,0,2016,10,21,295,6
28100333,212263525,Manhattan,40.81047,-73.94042,Private room,848,1,19,1.89,3,355,2019,5,26,146,1
21325362,154220885,Queens,40.70516,-73.90497,Private room,55,1,72,3.52,2,171,2019,7,1,182,2
25837865,17330141,Manhattan,40.82952,-73.94764,Entire home/apt,105,2,33,2.91,1,45,2019,6,23,174,1
3892700,46969,Staten Island,40.6205,-74.07451,Entire home/apt,70,2,242,4.09,1,256,2019,6,30,181,1
31124462,2373009,Manhattan,40.76416,-73.98685,Private room,100,1,1,0.22,1,0,2019,2,24,55,1
6908837,36205028,Queens,40.68637,-73.79214,Private room,53,1,189,3.9,2,348,2019,6,21,172,6
4235620,21979970,Queens,40.73303,-73.79736,Entire home/apt,100,7,9,0.16,1,268,2019,6,28,179,6
15287016,24385779,Manhattan,40.7215,-73.99395,Private room,85,2,5,0.16,1,0,2017,3,11,70,7
29390506,62330502,Bronx,40.89753,-73.87359,Private room,50,1,6,0.71,1,0,2019,1,21,21,2
20623171,89501678,Manhattan,40.72132,-73.98068,Private room,83,2,1,0.04,2,0,2017,8,27,239,1
3411006,4903508,Manhattan,40.73165,-73.98715,Entire home/apt,290,7,90,1.53,1,41,2019,6,14,165,6
28909276,205131610,Brooklyn,40.63979,-73.90378,Private room,55,1,9,0.95,3,365,2018,11,7,311,4
21489407,152622375,Brooklyn,40.66372,-73.88285,Entire home/apt,75,2,27,1.42,2,151,2019,6,24,175,2
33399897,5144567,Manhattan,40.7065,-74.00503,Private room,169,7,1,0.65,13,365,2019,5,25,145,7
22587700,187912,Brooklyn,40.71708,-73.96605,Private room,100,1,35,2.04,2,17,2019,6,27,178,5
2243266,11457662,Brooklyn,40.60918,-73.99799,Entire home/apt,40,2,0,0.02,2,0,2016,1,5,5,7
30856920,22920335,Brooklyn,40.68149,-73.91459,Entire home/apt,110,7,1,0.16,1,189,2019,1,3,3,5
5692870,4471002,Brooklyn,40.72705,-73.95504,Private room,70,5,0,0.02,2,0,2015,8,26,207,1
8286476,23936958,Manhattan,40.72749,-73.98894,Private room,109,3,4,0.09,1,0,2015,11,1,305,1
6975129,36575095,Brooklyn,40.68409,-73.96531,Private room,50,1,1,0.02,1,0,2015,7,3,184,6
33787919,107434423,Manhattan,40.76061,-73.98589,Entire home/apt,353,30,0,1.97,232,337,2019,6,1,152,1
27527039,12243051,Manhattan,40.70788,-74.00484,Entire home/apt,217,29,0,0.79,96,9,2019,5,25,138,7
